loan_id,P1,P2,P3,P4,P4b,P5,amt,amt_stated,freq,n_src,ev,batch,n_inst,n_obs,on_time_rate,early_rate,late_rate,mean_delay,exposure,max_delay,first_delinq_k,first_delinq_frac,return_to_current_k,re_delinq_k,ever_delinq,n_unpaid,year,status,outcome,plan_len,purpose_len,amount,duration,rate,gender,age,job,income,expend,disposable,past_ordinary,past_early,past_late,past_overdue,past_loss,in_sample,inc17,exp17,disp17,capacity,amt_won,dur_m,req_pay,req_avg,pcg_abs,pcg_ratio,pcg_over,pcg_abs_avg,suffix,lnlen,bgroup,anchor,auto,day,multi,P3b,inc_anchor,cal_anchor,evt_anchor,auto_f,lnamt,past_ordinary_f,past_late_f,past_overdue_f,past_loss_f,past_m,male,P3v3,P4v3,anchor_v3,day_v3,multi_v3,batch_v3,v2b,v3b,income_doc,pay_sched_rx,S2,S3,salday
B100726-1,1,5,3,1,0,4,,0,,2,본인192만+아내130만,1,11,11,0.0909,0.0,0.9091,15.636,172,31,1.0,0.091,2.0,3.0,1,0,2010,손실(상환완료),손실,516,1325,250만원,12개월,0.3,남자,세,기타,,,,4.0,2.0,16.0,2.0,0.0,1,,,,,2500000.0,12.0,270833.3333333334,242187.5,,,,,1,6.246106765481563,B081223-1,,,,,0,0,0,0,0,14.73180128983843,4.0,16.0,2.0,0.0,0,1,1,1,,,,1,0,0,0,0,0.0,0.0,
B100728-1,4,4,3,3,1,4,160000.0,1,월,1,2007년부터 대리점 근무,1,12,12,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2010,정상종료,완납,640,444,150만원,12개월,0.29,여자,세,기타,,,,41.0,41.0,0.0,0.0,0.0,1,,,,,1500000.0,12.0,161250.0,144635.41666666666,,,,,1,6.461468176353717,B090203-15,,,,,0,0,0,0,0,14.22097566607244,41.0,0.0,0.0,0.0,0,0,1,1,,,,1,0,0,0,0,1.740506329113924,0.0,
B100817-1,1,5,4,4,1,4,,0,,2,현수입260만+대리수송 대기,1,18,18,1.0,0.8889,0.0,0.0,0,0,,,,,0,0,2010,정상종료,완납,352,3784,300만원,18개월,0.3,남자,세,기타,,,,75.0,66.0,0.0,0.0,0.0,1,,,,,3000000.0,18.0,241666.66666666663,206250.0,,,,,1,5.863631175598097,B120323-17,income,False,,False,0,1,0,0,0,14.914122846632385,75.0,0.0,0.0,0.0,0,1,1,1,,,,1,1,0,1,0,2.2792022792022792,0.0,
B100826-1,5,5,3,1,0,5,200000.0,1,월,2,본인급여+컴퓨터AS 25만,1,9,9,1.0,0.4444,0.0,0.0,0,0,,,,,0,0,2010,정상종료,완납,422,1412,150만원,9개월,0.3,남자,세,기타,,,,,,,,,1,,,,,1500000.0,9.0,204166.66666666663,187500.0,,,,,1,6.045005314036012,B100826-1,,,,,0,0,0,0,0,14.22097566607244,0.0,0.0,0.0,0.0,1,1,1,1,,,,1,0,0,0,0,0.0,0.0,
B100923-1,2,4,3,1,0,4,,0,,1,월300만+작년신고 4900만,1,8,8,0.5,0.375,0.5,9.5,76,31,3.0,0.375,4.0,6.0,1,0,2010,연체중,손실,304,2106,200만원,9개월,0.3,남자,세,기타,,,,,,,,,1,,,,,2000000.0,9.0,272222.22222222225,250000.0,,,,,1,5.717027701406222,B100923-1,,,,,0,0,0,0,0,14.50865773852422,0.0,0.0,0.0,0.0,1,1,2,1,,,,1,0,0,0,0,0.0,10.0,
B100928-1,5,5,3,1,0,4,200000.0,1,월,2,3교대+새벽 택배 투잡중,1,9,9,0.5556,0.4444,0.4444,1.111,10,3,3.0,0.333,6.0,7.0,1,0,2010,정상종료,완납,411,1683,150만원,9개월,0.3,남자,세,기타,,,,,,,,,1,,,,,1500000.0,9.0,204166.66666666663,187500.0,,,,,1,6.018593214496234,B100928-1,,,,,0,0,0,0,0,14.22097566607244,0.0,0.0,0.0,0.0,1,1,1,1,,,,1,0,0,0,1,0.0,4.950495049504951,
B100930-1,1,4,4,1,0,4,,0,,3,연봉2300+아내 복직예정,1,12,12,1.0,0.3333,0.0,0.0,0,0,,,,,0,0,2010,정상종료,완납,325,674,200만원,12개월,0.3,남자,세,기타,,,,,,,,,1,,,,,2000000.0,12.0,216666.66666666663,193750.0,,,,,1,5.783825182329737,B100930-1,income,False,,False,0,1,0,0,0,14.50865773852422,0.0,0.0,0.0,0.0,1,1,1,1,,,,1,1,0,1,0,0.0,0.0,
B101007-1,3,5,4,1,0,4,,0,월,2,급여230만+예비배우자150만,1,24,24,1.0,0.9583,0.0,0.0,0,0,,,,,0,0,2010,정상종료,완납,1003,915,300만원,24개월,0.3,남자,세,기타,,,,,,,,,1,,,,,3000000.0,24.0,200000.0,164062.5,,,,,1,6.910750787961936,B101007-1,none,False,,False,0,0,0,0,0,14.914122846632385,0.0,0.0,0.0,0.0,1,1,1,1,,,,1,1,0,1,0,0.0,0.0,
B101008-1,5,4,1,1,0,4,250000.0,1,월,1,인상된 월급170만,1,12,12,0.8333,0.25,0.1667,0.167,2,1,6.0,0.5,7.0,8.0,1,0,2010,정상종료,완납,165,1505,100만원,12개월,0.3,남자,세,기타,,,,16.0,7.0,2.0,0.0,0.0,1,,,,,1000000.0,12.0,108333.33333333331,96875.0,,,,,1,5.10594547390058,B100303-10,,,,,0,0,0,0,0,13.815510557964274,16.0,2.0,0.0,0.0,0,1,1,1,,,,1,0,0,0,0,0.0,6.097560975609756,
B101013-1,5,5,2,1,0,4,170000.0,1,월,2,월급130만+알바40~60만,1,7,7,0.5714,0.1429,0.4286,5.429,38,31,4.0,0.571,5.0,6.0,1,0,2010,연체중,손실,300,783,200만원,12개월,0.3,여자,세,기타,,,,,,,,,1,,,,,2000000.0,12.0,216666.66666666663,193750.0,,,,,1,5.703782474656201,B101013-1,,,,,0,0,0,0,0,14.50865773852422,0.0,0.0,0.0,0.0,1,0,2,2,,,,1,0,0,0,0,0.6666666666666667,6.666666666666667,
B101028-1,5,5,1,1,0,4,280000.0,1,월,2,"월급130+부수입15, 무연체",1,2,2,0.0,0.0,1.0,31.5,63,61,1.0,0.5,,,1,0,2010,연체중,손실,337,2285,150만원,6개월,0.3,여자,세,기타,,,,,,,,,1,,,,,1500000.0,6.0,287500.0,271875.0,,,,,1,5.820082930352362,B101028-1,,,,,0,0,0,0,0,14.22097566607244,0.0,0.0,0.0,0.0,1,0,1,1,,,,1,0,0,0,0,0.0,2.967359050445104,
B101031-1,4,4,3,1,0,4,200000.0,1,월,1,교대근무 평균월160만,1,7,7,0.4286,0.1429,0.5714,1.143,8,3,3.0,0.429,7.0,,1,0,2010,정상종료,완납,778,887,200만원,12개월,0.3,여자,세,기타,,,,,,,,,1,,,,,2000000.0,12.0,216666.66666666663,193750.0,,,,,1,6.656726524178391,B101031-1,,,,,0,0,0,0,0,14.50865773852422,0.0,0.0,0.0,0.0,1,0,1,1,,,,1,0,0,0,0,0.0,2.574002574002574,
B101102-1,2,4,3,1,0,4,,0,,1,3년 근속 월급여205만,1,12,12,1.0,0.6667,0.0,0.0,0,0,,,,,0,0,2010,정상종료,완납,376,2168,250만원,12개월,0.3,남자,세,기타,,,,,,,,,1,,,,,2500000.0,12.0,270833.3333333334,242187.5,,,,,1,5.929589143389895,B101102-1,,,,,0,0,0,0,0,14.73180128983843,0.0,0.0,0.0,0.0,1,1,1,1,,,,1,0,0,0,0,0.0,0.0,
B101103-1,2,4,4,1,0,4,,0,,1,월수입400~500만 사업,1,1,1,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2010,정상종료,완납,686,3258,100만원,12개월,0.3,남자,세,기타,,,,9.0,5.0,2.0,0.0,0.0,1,,,,,1000000.0,12.0,108333.33333333331,96875.0,,,,,1,6.530877627725885,B110121-16,calendar,False,,False,1,0,1,0,0,13.815510557964274,9.0,2.0,0.0,0.0,0,1,4,1,calendar,,False,1,1,1,0,0,0.0,1.45985401459854,
B101105-1,3,5,3,1,0,4,,0,월,3,선박간부 급여271만+수당,1,11,11,0.8182,0.5455,0.1818,0.818,9,7,5.0,0.455,6.0,7.0,1,0,2010,정상종료,완납,270,666,250만원,12개월,0.3,남자,세,기타,,,,11.0,7.0,5.0,0.0,0.0,1,,,,,2500000.0,12.0,270833.3333333334,242187.5,,,,,1,5.598421958998375,B111108-1,,,,,0,0,0,0,0,14.73180128983843,11.0,5.0,0.0,0.0,0,1,1,1,,,,1,0,0,0,0,0.0,0.0,
B101106-1,4,5,5,1,0,4,200000.0,1,월,2,월급150만+곗돈 1월수령,1,24,24,0.7083,0.3333,0.2917,0.792,19,6,6.0,0.25,7.0,9.0,1,0,2010,정상종료,완납,212,3807,300만원,24개월,0.3,여자,세,기타,,,,75.0,54.0,7.0,0.0,0.0,1,,,,,3000000.0,24.0,200000.0,164062.5,,,,,1,5.356586274672012,B140711-2,event,False,,True,1,0,0,1,0,14.914122846632385,75.0,7.0,0.0,0.0,0,0,4,1,event,,False,1,1,1,0,0,0.0,0.0,
B101122-1,5,5,4,4,1,4,150000.0,1,월,2,컴퓨터업 순수입360만,1,21,21,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2010,정상종료,완납,1643,3462,300만원,21개월,0.3,남자,세,기타,,,,60.0,44.0,5.0,0.0,0.0,1,,,,,3000000.0,21.0,217857.14285714287,182142.8571428572,,,,,1,7.404279118037268,B110713-20,none,False,,False,0,0,0,0,0,14.914122846632385,60.0,5.0,0.0,0.0,0,1,3,1,,,,1,1,0,1,0,0.0,1.2315270935960592,
B101220-1,2,5,4,1,0,4,,0,,2,남편250+알바85 맞벌이,1,12,12,0.3333,0.1667,0.6667,8.417,101,26,2.0,0.167,3.0,4.0,1,0,2010,정상종료,완납,310,449,150만원,12개월,0.3,여자,세,기타,,,,,,,,,1,,,,,1500000.0,12.0,162500.0,145312.5,,,,,1,5.736572297479192,B101220-1,income,False,,False,0,1,0,0,0,14.22097566607244,0.0,0.0,0.0,0.0,1,0,3,2,,,,1,1,0,1,0,0.0,3.236245954692557,
B081209-2,5,5,5,1,0,4,130000.0,1,월,2,부부 맞벌이 여유40만,1,9,9,0.3333,0.1111,0.6667,18.778,169,68,4.0,0.444,,,1,0,2008,정상종료,완납,384,453,100만원,9개월,0.3,여자,세,기타,,,,7.0,2.0,8.0,2.0,0.0,1,,,,,1000000.0,9.0,136111.11111111112,125000.0,,,,,2,5.950642552587727,B081226-8,income,False,15.0,False,0,1,0,0,0,13.815510557964274,7.0,8.0,2.0,0.0,0,0,1,2,,,,1,1,0,1,1,0.2604166666666666,5.208333333333333,
B081210-2,3,4,1,1,0,4,,0,,1,실수령176만 여유45만,2,7,7,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2008,정상종료,완납,286,408,100만원,12개월,0.3,남자,세,기타,,,,69.0,66.0,16.0,0.0,0.0,1,,,,,1000000.0,12.0,108333.33333333331,96875.0,,,,,2,5.655991810819852,B081210-2,,,,,0,0,0,0,0,13.815510557964274,69.0,16.0,0.0,0.0,0,1,1,1,,,,2,0,0,0,0,0.0,0.0,
B090103-2,3,4,1,1,0,4,,0,,1,월급85만 잔여35만,2,12,12,0.8333,0.6667,0.1667,0.25,3,2,1.0,0.083,3.0,,1,0,2009,정상종료,완납,129,541,200만원,12개월,0.3,여자,세,기타,,,,17.0,8.0,7.0,0.0,0.0,1,,,,,2000000.0,12.0,216666.66666666663,193750.0,,,,,2,4.859812404361672,B090103-2,,,,,0,0,0,0,0,14.50865773852422,17.0,7.0,0.0,0.0,0,0,1,1,,,,2,0,0,0,0,0.0,0.0,
B090209-2,2,4,3,1,0,2,,0,,1,구리생산 수익 추정,2,6,6,0.6667,0.0,0.3333,1.167,7,5,5.0,0.833,,,1,0,2009,정상종료,완납,236,722,200만원,6개월,0.3,남자,세,기타,,,,,,,,,1,,,,,2000000.0,6.0,383333.3333333333,362500.0,,,,,2,5.4638318050256105,B090209-2,,,,,0,0,0,0,0,14.50865773852422,0.0,0.0,0.0,0.0,1,1,3,1,,,,2,0,0,0,0,0.0,0.0,
B090212-2,1,3,2,1,0,2,,0,,3,3월 소득증가 기대,2,12,12,1.0,0.6667,0.0,0.0,0,0,,,,,0,0,2009,정상종료,완납,254,968,100만원,12개월,0.3,여자,세,기타,,,,54.0,30.0,5.0,0.0,0.0,1,,,,,1000000.0,12.0,108333.33333333331,96875.0,,,,,2,5.537334267018537,B090128-17,,,,,0,0,0,0,0,13.815510557964274,54.0,5.0,0.0,0.0,0,0,1,1,,,,2,0,0,0,0,0.0,0.0,
B090214-2,1,5,1,1,0,4,,0,,2,보험80+호프집150만,2,10,10,0.8,0.4,0.2,0.4,4,2,5.0,0.5,6.0,7.0,1,0,2009,정상종료,완납,145,336,100만원,12개월,0.3,남자,세,기타,,,,19.0,11.0,2.0,0.0,0.0,1,,,,,1000000.0,12.0,108333.33333333331,96875.0,,,,,2,4.976733742420574,B091229-7,,,,,0,0,0,0,0,13.815510557964274,19.0,2.0,0.0,0.0,0,1,1,1,,,,2,0,0,0,0,0.0,0.0,
B090227-2,2,5,2,1,0,4,,0,,2,남편급여+공방수입,2,8,8,0.25,0.0,0.75,19.125,153,61,3.0,0.375,,,1,0,2009,연체중,손실,262,1964,200만원,12개월,0.3,여자,세,기타,,,,,,,,,1,,,,,2000000.0,12.0,216666.66666666663,193750.0,,,,,2,5.568344503761097,B090227-2,,,,,0,0,0,0,0,14.50865773852422,0.0,0.0,0.0,0.0,1,0,1,1,,,,2,0,0,0,0,0.0,0.0,
B090315-2,5,5,3,1,0,5,110000.0,1,월,2,연체없이 상환중,2,10,10,0.8,0.3,0.2,0.3,3,2,4.0,0.4,5.0,6.0,1,0,2009,정상종료,완납,385,1256,100만원,12개월,0.3,여자,세,기타,,,,18.0,3.0,13.0,0.0,0.0,1,,,,,1000000.0,12.0,108333.33333333331,96875.0,,,,,2,5.953243334287785,B100121-9,,,,,0,0,0,0,0,13.815510557964274,18.0,13.0,0.0,0.0,0,0,1,1,,,,2,0,0,0,0,0.0,0.0,
B090401-2,5,4,1,1,0,4,400000.0,1,월,1,압류후 월130만 입금,2,11,11,0.8182,0.8182,0.1818,3.182,35,25,1.0,0.091,2.0,6.0,1,0,2009,정상종료,완납,166,373,200만원,12개월,0.3,남자,세,기타,,,,68.0,49.0,27.0,0.0,0.0,1,,,,,2000000.0,12.0,216666.66666666663,193750.0,,,,,2,5.111987788356544,A080212-2,,,,,0,0,0,0,0,14.50865773852422,68.0,27.0,0.0,0.0,0,1,1,1,,,,2,0,0,0,0,0.6097560975609756,0.0,
B090416-2,3,4,4,4,1,3,,0,월,1,발주1건 60만 수익,2,6,6,0.6667,0.5,0.3333,1.167,7,4,2.0,0.333,3.0,4.0,1,0,2009,정상종료,완납,589,1105,200만원,12개월,0.3,남자,세,기타,,,,13.0,12.0,6.0,0.0,0.0,1,,,,,2000000.0,12.0,216666.66666666663,193750.0,,,,,2,6.3784261836515865,B090416-2,calendar,True,,False,1,0,1,0,1,14.50865773852422,13.0,6.0,0.0,0.0,0,1,4,4,calendar,,False,2,1,1,0,0,0.0,0.0,
B090420-2,2,5,5,5,1,5,,0,,3,5월급여 220만 확보,2,12,12,0.75,0.0,0.25,0.333,4,2,7.0,0.583,8.0,9.0,1,0,2009,정상종료,완납,565,680,100만원,12개월,0.3,여자,세,기타,,,,,,,,,1,,,,,1000000.0,12.0,108333.33333333331,96875.0,,,,,2,6.336825731146441,B090420-2,income,False,25.0,False,0,1,0,0,0,13.815510557964274,0.0,0.0,0.0,0.0,1,0,1,5,,,,2,1,0,1,1,0.0,0.0,25.0
B090423-2,2,5,3,1,0,4,,0,,2,솔로몬 2회 남음,2,3,3,0.3333,0.0,0.6667,11.333,34,27,2.0,0.667,,,1,0,2009,정상종료,완납,366,503,200만원,12개월,0.3,여자,세,기타,,,,5.0,1.0,5.0,0.0,0.0,1,,,,,2000000.0,12.0,216666.66666666663,193750.0,,,,,2,5.902633333401366,B110118-24,,,,,0,0,0,0,0,14.50865773852422,5.0,5.0,0.0,0.0,0,0,2,1,,,,2,0,0,0,0,0.0,0.0,
B090507-2,2,5,1,5,1,4,,0,,2,부부소득 500만,2,12,12,0.6667,0.1667,0.3333,0.417,5,2,1.0,0.083,2.0,6.0,1,0,2009,정상종료,완납,771,768,200만원,12개월,0.3,여자,세,기타,,,,,,,,,1,,,,,2000000.0,12.0,216666.66666666663,193750.0,,,,,2,6.647688373563329,B090507-2,,,,,0,0,0,0,0,14.50865773852422,0.0,0.0,0.0,0.0,1,0,1,4,,,,2,0,0,0,0,0.5242463958060288,0.0,
B090514-2,4,3,1,1,0,4,300000.0,1,월,0,월수입 200만 명시,2,8,8,0.875,0.875,0.125,0.125,1,1,7.0,0.875,8.0,,1,0,2009,정상종료,완납,125,896,300만원,15개월,0.3,여자,세,기타,,,,23.0,16.0,18.0,0.0,0.0,1,,,,,3000000.0,15.0,275000.0,240000.0,,,,,2,4.8283137373023015,A081020-6,,,,,0,0,0,0,0,14.914122846632385,23.0,18.0,0.0,0.0,0,0,1,1,,,,2,0,0,0,0,0.0,0.0,
B090516-2,2,5,1,1,0,4,,0,,2,학원170+과외120만,2,14,14,1.0,0.7143,0.0,0.0,0,0,,,,,0,0,2009,정상종료,완납,659,933,300만원,18개월,0.3,여자,세,기타,,,,67.0,38.0,14.0,0.0,0.0,1,,,,,3000000.0,18.0,241666.66666666663,206250.0,,,,,2,6.490723534502507,A080507-2,,,,,0,0,0,0,0,14.914122846632385,67.0,14.0,0.0,0.0,0,0,1,1,,,,2,0,0,0,0,0.4573170731707316,0.0,
B090702-2,3,5,3,1,0,4,,0,,2,부부수입300만 여유80,2,6,6,0.0,0.0,1.0,24.667,148,30,1.0,0.167,,,1,0,2009,정상종료,완납,454,1740,100만원,6개월,0.3,남자,세,기타,,,,,,,,,1,,,,,1000000.0,6.0,191666.66666666663,181250.0,,,,,2,6.118097198041348,B090702-2,,,,,0,0,0,0,0,13.815510557964274,0.0,0.0,0.0,0.0,1,1,1,1,,,,2,0,0,0,0,0.0,0.0,
B090709-2,2,4,2,1,0,4,,0,,1,월급200만 재직,2,9,9,0.7778,0.4444,0.2222,0.667,6,5,1.0,0.111,2.0,5.0,1,0,2009,정상종료,완납,167,733,100만원,12개월,0.3,,세,기타,,,,10.0,6.0,6.0,0.0,0.0,1,,,,,1000000.0,12.0,108333.33333333331,96875.0,,,,,2,5.117993812416755,B090709-2,,,,,0,0,0,0,0,13.815510557964274,10.0,6.0,0.0,0.0,0,0,2,2,,,,2,0,0,0,0,0.0,17.964071856287426,
B090803-2,4,5,5,4,1,4,5000000.0,1,일시,4,11월 곗돈 500만 수령,2,15,15,0.2,0.1333,0.8,2.867,43,12,1.0,0.067,3.0,6.0,1,0,2009,정상종료,완납,347,525,300만원,15개월,0.3,여자,세,기타,,,,9.0,6.0,22.0,0.0,0.0,1,,,,,3000000.0,15.0,275000.0,240000.0,,,,,2,5.849324779946859,B101221-7,event,False,,True,1,0,0,1,0,14.914122846632385,9.0,22.0,0.0,0.0,0,0,4,1,event,,False,2,1,1,0,0,0.0,2.932551319648094,
B090815-2,3,5,1,1,0,4,,0,,2,가게매출+알바90만,2,4,4,0.0,0.0,1.0,34.0,136,61,1.0,0.25,,,1,0,2009,연체중,손실,240,653,200만원,12개월,0.3,여자,세,기타,,,,,,,,,1,,,,,2000000.0,12.0,216666.66666666663,193750.0,,,,,2,5.480638923341991,B090815-2,,,,,0,0,0,0,0,14.50865773852422,0.0,0.0,0.0,0.0,1,0,1,1,,,,2,0,0,0,0,0.4166666666666667,0.0,
B090907-2,1,5,1,1,0,4,,0,,2,급여156+알바24만,2,11,11,0.0909,0.0,0.9091,11.455,126,30,2.0,0.182,,,1,0,2009,정상종료,완납,95,2283,100만원,12개월,0.3,남자,세,기타,,,,,,,,,1,,,,,1000000.0,12.0,108333.33333333331,96875.0,,,,,2,4.553876891600541,B090907-2,,,,,0,0,0,0,0,13.815510557964274,0.0,0.0,0.0,0.0,1,1,1,1,,,,2,0,0,0,0,0.0,0.0,
B091021-2,2,5,1,1,0,4,,0,,2,7~9월 실수령 실적,2,3,3,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2009,정상종료,완납,617,478,200만원,3개월,0.3,남자,세,기타,,,,15.0,11.0,1.0,0.0,0.0,1,,,,,2000000.0,3.0,716666.6666666666,700000.0,,,,,2,6.424869023905388,B100211-4,,,,,0,0,0,0,0,14.50865773852422,15.0,1.0,0.0,0.0,0,1,1,1,,,,2,0,0,0,0,0.0,0.0,
B091027-2,3,5,1,1,0,4,,0,,2,부부소득525 잔여49만,2,9,9,1.0,0.5556,0.0,0.0,0,0,,,,,0,0,2009,정상종료,완납,396,821,200만원,9개월,0.3,여자,세,기타,,,,,,,,,1,,,,,2000000.0,9.0,272222.22222222225,250000.0,,,,,2,5.981414211254481,B091027-2,,,,,0,0,0,0,0,14.50865773852422,0.0,0.0,0.0,0.0,1,0,1,1,,,,2,0,0,0,0,0.0,0.0,
B091109-2,2,5,3,1,0,2,,0,,2,내년 부업·승진 기대,2,9,9,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2009,정상종료,완납,738,1021,150만원,9개월,0.3,남자,세,기타,,,,49.0,43.0,0.0,0.0,0.0,1,,,,,1500000.0,9.0,204166.66666666663,187500.0,,,,,2,6.6039438246004725,B091109-2,,,,,0,0,0,0,0,14.22097566607244,49.0,0.0,0.0,0.0,0,1,1,2,,,,2,0,0,0,0,0.0,0.0,
B091126-2,3,4,1,3,1,4,,0,,1,식당 일매출 25~27만,2,12,12,0.9167,0.4167,0.0833,0.083,1,1,5.0,0.417,6.0,,1,0,2009,정상종료,완납,1633,3310,200만원,12개월,0.3,남자,세,기타,,,,28.0,6.0,14.0,3.0,0.0,1,,,,,2000000.0,12.0,216666.66666666663,193750.0,,,,,2,7.398174092970465,B091126-2,,,,,0,0,0,0,0,14.50865773852422,28.0,14.0,3.0,0.0,0,1,1,1,,,,2,0,0,0,0,0.0,1.2300123001230012,
B091127-2,2,5,1,2,1,3,,0,,2,남편 수금 불안정,2,21,21,0.7619,0.1905,0.2381,0.857,18,5,2.0,0.095,3.0,7.0,1,0,2009,정상종료,완납,173,475,300만원,21개월,0.3,여자,세,기타,,,,40.0,8.0,9.0,0.0,0.0,1,,,,,3000000.0,21.0,217857.14285714287,182142.8571428572,,,,,2,5.153291594497779,A070905-1,,,,,0,0,0,0,0,14.914122846632385,40.0,9.0,0.0,0.0,0,0,1,2,,,,2,0,0,0,0,0.0,0.0,
B091129-2,5,5,4,3,1,4,130000.0,1,월,3,12/7 신규취업 확정,2,9,9,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2009,정상종료,완납,961,1795,100만원,9개월,0.3,남자,세,기타,,,,16.0,12.0,2.0,0.0,0.0,1,,,,,1000000.0,9.0,136111.11111111112,125000.0,,,,,2,6.8679744089702925,B101013-12,income,False,,False,0,1,0,0,0,13.815510557964274,16.0,2.0,0.0,0.0,0,1,1,2,,,,2,1,0,1,0,0.0,3.147953830010493,
B091130-2,5,4,5,1,0,4,100000.0,1,월,2,월240만+내년5월퇴직금,2,12,12,0.9167,0.5833,0.0833,0.083,1,1,3.0,0.25,4.0,,1,0,2009,정상종료,완납,157,1299,100만원,12개월,0.3,남자,세,기타,,,,,,,,,1,,,,,1000000.0,12.0,108333.33333333331,96875.0,,,,,2,5.056245805348308,B091130-2,event,False,,True,1,0,0,1,0,13.815510557964274,0.0,0.0,0.0,0.0,1,1,4,1,event,,False,2,1,1,0,0,0.0,0.0,
B091230-2,2,5,3,1,0,4,,0,,2,부부 고정급여 수령,2,3,3,0.3333,0.3333,0.6667,21.333,64,61,2.0,0.667,,,1,0,2009,연체중,손실,697,828,200만원,12개월,0.3,여자,세,기타,,,,13.0,9.0,13.0,0.0,0.0,1,,,,,2000000.0,12.0,216666.66666666663,193750.0,,,,,2,6.546785410760524,B081124-7,,,,,0,0,0,0,0,14.50865773852422,13.0,13.0,0.0,0.0,0,0,1,2,,,,2,0,0,0,0,0.1443001443001443,2.886002886002886,
B091231-2,2,5,1,1,0,4,,0,,1,슈퍼 등 월수입1220만,2,5,5,0.2,0.2,0.8,17.4,87,61,2.0,0.4,,,1,0,2009,연체중,손실,707,845,200만원,12개월,0.3,여자,세,기타,,,,,,,,,1,,,,,2000000.0,12.0,216666.66666666663,193750.0,,,,,2,6.561030665896573,B091231-2,,,,,0,0,0,0,0,14.50865773852422,0.0,0.0,0.0,0.0,1,0,1,1,,,,2,0,0,0,0,0.0,1.4184397163120568,
B100102-2,2,4,1,1,0,4,,0,,1,월급160만 적금해지,2,4,4,1.0,0.25,0.0,0.0,0,0,,,,,0,0,2010,정상종료,완납,131,461,50만원,6개월,0.3,남자,세,기타,,,,17.0,9.0,5.0,0.0,0.0,1,,,,,500000.0,6.0,95833.33333333331,90625.0,,,,,2,4.875197323201151,B100102-2,,,,,0,0,0,0,0,13.122363377404328,17.0,5.0,0.0,0.0,0,1,1,1,,,,2,0,0,0,0,0.0,0.0,
B100212-2,2,5,4,5,1,4,,0,,2,월세 무연체 이력,2,5,5,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2010,정상종료,완납,832,2704,150만원,6개월,0.3,남자,세,기타,,,,11.0,11.0,0.0,0.0,0.0,1,,,,,1500000.0,6.0,287500.0,271875.0,,,,,2,6.723832440821209,B100201-15,income,False,10.0,False,0,1,0,0,0,14.22097566607244,11.0,0.0,0.0,0.0,0,1,3,5,,,,2,1,0,1,0,0.6031363088057901,3.618817852834741,
B100227-2,3,4,3,3,1,4,,0,월,1,장애수당 월80만 수령,2,3,3,0.0,0.0,1.0,24.667,74,61,1.0,0.333,,,1,0,2010,연체중,손실,382,792,150만원,12개월,0.3,여자,세,기타,,,,,,,,,1,,,,,1500000.0,12.0,162500.0,145312.5,,,,,2,5.945420608606575,B100227-2,,,,,1,0,0,0,0,14.22097566607244,0.0,0.0,0.0,0.0,1,0,4,2,income,,False,2,0,1,0,0,0.5249343832020997,0.0,
B100302-2,3,4,2,1,0,4,,0,월,1,입사4주차 월급210만,2,12,12,0.0,0.0,1.0,6.417,77,12,1.0,0.083,,,1,0,2010,정상종료,완납,372,2389,150만원,12개월,0.3,남자,세,기타,,,,0.0,0.0,15.0,0.0,0.0,1,,,,,1500000.0,12.0,162500.0,145312.5,,,,,2,5.918893854273146,B100302-2,,,,,0,0,0,0,0,14.22097566607244,0.0,15.0,0.0,0.0,0,1,1,1,,,,2,0,0,0,0,0.0,0.0,
B100405-2,5,5,1,3,1,4,170000.0,1,월,2,급여100+알바25만,2,3,3,0.6667,0.0,0.3333,0.333,1,1,2.0,0.667,3.0,,1,0,2010,정상종료,완납,284,762,50만원,3개월,0.3,남자,세,기타,,,,3.0,0.0,14.0,0.0,0.0,1,,,,,500000.0,3.0,179166.66666666666,175000.0,,,,,2,5.648974238161206,B100729-25,,,,,0,0,0,0,0,13.122363377404328,3.0,14.0,0.0,0.0,0,1,1,1,,,,2,0,0,0,0,0.0,0.0,
B100412-2,5,5,5,3,1,3,200000.0,1,월,3,6월 정상급여 회복예정,2,12,12,0.9167,0.5833,0.0833,0.083,1,1,8.0,0.667,9.0,,1,0,2010,정상종료,완납,782,2738,200만원,12개월,0.3,남자,세,기타,,,,17.0,11.0,2.0,0.0,0.0,1,,,,,2000000.0,12.0,216666.66666666663,193750.0,,,,,2,6.661854740545311,B110426-17,income,False,,False,1,1,0,0,0,14.50865773852422,17.0,2.0,0.0,0.0,0,1,5,2,income,,True,2,1,1,0,0,0.5128205128205128,0.0,
